mmsi,timestamp_utc,longitude,latitude,sog_knots,cog_deg,heading_deg,vessel_name,vessel_type,length_m,source
419002010,2026-08-31T18:06:48Z,71.817644,18.874670,4.5,197,197,SYNTH BG 10,fishing,180,synthetic
419002010,2026-08-31T18:11:48Z,71.815727,18.868659,4.7,197,197,SYNTH BG 10,fishing,180,synthetic
419002010,2026-08-31T18:16:48Z,71.813819,18.862676,4.4,197,197,SYNTH BG 10,fishing,180,synthetic
419002010,2026-08-31T18:21:48Z,71.811937,18.856685,4.5,197,197,SYNTH BG 10,fishing,180,synthetic
419002010,2026-08-31T18:26:48Z,71.810013,18.850689,4.2,197,197,SYNTH BG 10,fishing,180,synthetic
419002010,2026-08-31T18:31:48Z,71.808132,18.844697,4.5,197,197,SYNTH BG 10,fishing,180,synthetic
419002010,2026-08-31T18:36:48Z,71.806248,18.838703,4.6,197,197,SYNTH BG 10,fishing,180,synthetic
419002010,2026-08-31T18:41:48Z,71.804329,18.832700,4.7,197,197,SYNTH BG 10,fishing,180,synthetic
419002010,2026-08-31T18:46:48Z,71.802438,18.826693,4.7,197,197,SYNTH BG 10,fishing,180,synthetic
419002010,2026-08-31T18:51:48Z,71.800532,18.820719,4.6,197,197,SYNTH BG 10,fishing,180,synthetic
419002010,2026-08-31T18:56:48Z,71.798614,18.814702,4.9,197,197,SYNTH BG 10,fishing,180,synthetic
419002010,2026-08-31T19:01:48Z,71.796729,18.808703,4.6,197,197,SYNTH BG 10,fishing,180,synthetic
419002010,2026-08-31T19:06:48Z,71.794822,18.802703,4.1,197,197,SYNTH BG 10,fishing,180,synthetic
419002010,2026-08-31T19:11:48Z,71.792910,18.796728,4.5,197,197,SYNTH BG 10,fishing,180,synthetic
419002010,2026-08-31T19:16:48Z,71.791023,18.790732,4.6,197,197,SYNTH BG 10,fishing,180,synthetic
419002010,2026-08-31T19:21:48Z,71.789105,18.784730,4.3,197,197,SYNTH BG 10,fishing,180,synthetic
419002010,2026-08-31T19:26:48Z,71.787213,18.778731,4.5,197,197,SYNTH BG 10,fishing,180,synthetic
419002010,2026-08-31T19:31:48Z,71.785323,18.772726,4.4,197,197,SYNTH BG 10,fishing,180,synthetic
419002010,2026-08-31T19:36:48Z,71.783446,18.766734,4.2,197,197,SYNTH BG 10,fishing,180,synthetic
419002010,2026-08-31T19:41:48Z,71.781529,18.760755,4.6,197,197,SYNTH BG 10,fishing,180,synthetic
419002011,2026-08-31T13:06:40Z,71.610033,17.825002,10.9,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T13:11:40Z,71.594573,17.821491,11.1,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T13:16:40Z,71.579087,17.817968,11.1,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T13:21:40Z,71.563626,17.814474,10.9,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T13:26:40Z,71.548174,17.810966,11.2,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T13:31:40Z,71.532692,17.807473,11.4,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T13:36:40Z,71.517257,17.803958,11.1,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T13:41:40Z,71.501814,17.800440,10.9,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T13:46:40Z,71.486334,17.796951,10.9,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T13:51:40Z,71.470882,17.793435,10.9,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T13:56:40Z,71.455410,17.789926,10.9,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T14:01:40Z,71.439956,17.786414,11.2,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T14:06:40Z,71.424497,17.782906,11.1,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T14:11:40Z,71.409032,17.779418,10.9,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T14:16:40Z,71.393583,17.775909,10.8,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T14:21:40Z,71.378123,17.772421,10.5,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T14:26:40Z,71.362666,17.768898,10.7,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T14:31:40Z,71.347194,17.765409,10.8,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T14:36:40Z,71.331771,17.761887,10.9,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T14:41:40Z,71.316298,17.758381,11.2,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T14:46:40Z,71.300841,17.754870,10.9,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T14:51:40Z,71.285394,17.751370,10.7,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T14:56:40Z,71.269919,17.747859,10.8,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T15:01:40Z,71.254465,17.744340,10.9,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T15:06:40Z,71.239018,17.740853,10.9,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T15:11:40Z,71.223580,17.737336,11.6,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T15:16:40Z,71.208114,17.733835,10.8,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T15:21:40Z,71.192621,17.730322,11.0,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T15:26:40Z,71.177215,17.726804,11.3,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T15:31:40Z,71.161739,17.723318,10.4,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T15:36:40Z,71.146290,17.719801,11.1,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T15:41:40Z,71.130836,17.716287,11.1,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T15:46:40Z,71.115389,17.712798,11.1,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T15:51:40Z,71.099940,17.709285,10.6,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T15:56:40Z,71.084463,17.705793,11.1,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T16:01:40Z,71.069026,17.702268,10.9,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T16:06:40Z,71.053574,17.698763,10.8,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T16:11:40Z,71.038144,17.695262,10.8,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T16:16:40Z,71.022658,17.691746,11.1,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T16:21:40Z,71.007228,17.688245,10.9,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T16:26:40Z,70.991766,17.684730,11.2,257,257,SYNTH BG 11,tanker,180,synthetic
419002011,2026-08-31T16:31:40Z,70.976323,17.681259,10.8,257,257,SYNTH BG 11,tanker,180,synthetic
12,not-a-time,999,0,,,,BAD,,,synthetic
419009999,2026-08-31T19:00:00Z,0,0,,,,NULL ISLAND,,,synthetic
